X,Y,Location,Road,Area,City,District,Province,UID
74.329,31.4593,Suzuki Townsip,Peco Road,,Lahore City,District Lahore,Punjab,{94DE5A44-EA7B-4105-AF92-53F5D520210D}
74.329,31.4596,Suzuki Township Basement,Peco Road,,Lahore City,District Lahore,Punjab,{D75E936E-CBDC-4203-9D38-6479946A931C}
74.329,31.5139,Mian Gate Qazafi Stadium,Ferozepur Road,Gulberg,Lahore City,District Lahore,Punjab,{D7358B7F-3895-420F-944C-9B0310D9D63B}
74.329,31.5399,Shezan Bakers Shadman Market,,Shadman Colony,Lahore City,District Lahore,Punjab,{525DF33B-05EB-44EF-9DDD-1361C0A4E907}
74.3291,31.5295,Yousaf Academy,,Shadman Colony,Lahore City,District Lahore,Punjab,{4E942CC9-3E33-488D-B46E-86D7386DA097}
74.3292,31.5484,Examination Centre Lahore Board,,,Lahore City,District Lahore,Punjab,{72C267A5-A338-4BF4-A9CA-C96E6F4DD39C}
74.3293,31.4809,Habib Bank Limited DPS School,,Model Town,Lahore City,District Lahore,Punjab,{BC8CF487-0357-48C8-AD38-1647BB0BC7F5}
74.3293,31.5754,Jamia Masjid Dalgran,,,Lahore City,District Lahore,Punjab,{EF1D498F-EAB6-4836-8505-58C9EB3689C6}
74.3294,31.4432,Phatak,,,Lahore City,District Lahore,Punjab,{37E31CDA-8288-4828-88A1-E50D238BFDF6}
74.3294,31.4904,The New School,Model Town Link Road,Model Town,Lahore City,District Lahore,Punjab,{90EE2E83-5ADB-4BF4-9F3B-9E00390BABF5}
74.3294,31.5428,Shadman Chowk,Jail Road,Shadman Colony,Lahore City,District Lahore,Punjab,{531D83F5-2ABF-4E5E-8621-6056BDF828D7}
74.3294,31.544,Scholars College,,Shadman Colony,Lahore City,District Lahore,Punjab,{A25C2854-DDE0-47AE-9B9A-324DFED7A835}
74.3294,32.0956,Chak Gillan,,,Kamonke,Gujranwala,Punjab,{03DF56AF-C6C7-46A6-A968-8D839158F9E9}
74.3295,31.548,Masjid Lawrence Road,,,Lahore City,District Lahore,Punjab,{63B58846-A3F0-4499-9751-D8BC59CC75C9}
74.3296,31.5449,Quaid-e-Azam College of Commerce,,,Lahore City,District Lahore,Punjab,{3CAA58C3-57B9-4535-9C2F-D769CF25504D}
74.3296,31.5478,Bagh-e-Jinnah Gate,,,Lahore City,District Lahore,Punjab,{C4FD5BE9-097A-4125-BB03-3180C2714735}
74.3297,31.5837,Aik Moria Pull,Circular Road,,Lahore City,District Lahore,Punjab,{24686D76-27F9-479C-AD76-F8B040B78CF1}
74.3298,31.5612,Chowk Near Aiwan Iqbal Or Holiday In Hotel,,,Lahore City,District Lahore,Punjab,{9830FEB5-AA60-4663-B98E-734C095D6768}
74.3299,31.5702,Chowk intersection of Mcload Road and Nicolson Road,,,Lahore City,District Lahore,Punjab,{2B9F8354-9CC5-44A6-AE3F-1FCE2C073DB3}
74.33,31.4757,Aitwar Bazar,,Model Town,Lahore City,District Lahore,Punjab,{1817F5FC-A1F1-43C0-8842-3C2201D65858}
74.33,31.4916,Rana Science Academy,Model Town Link Road,Model Town,Lahore City,District Lahore,Punjab,{2CA59C94-AA78-42D7-BBE1-C86CC4A473FC}
74.33,31.565,Investigation HQ (Abbot Road),,,Lahore City,District Lahore,Punjab,{6FB5932E-CBF4-4F6A-AB93-B69D8028B1B7}
74.3301,32.5566,Chak Ikhtiar,,,Tehsil Sialkot,District Sialkot,Punjab,{F637507F-0A0F-4834-89D3-AB0725697D15}
74.3302,31.4769,Our Own Grammmer HIgh School,,Model Town,Lahore City,District Lahore,Punjab,{3890A0A2-2BD2-42FB-9F47-3FF724713F10}
74.3302,31.5605,Aiwan-e-Iqbal,,,Lahore City,District Lahore,Punjab,{70FC9FB8-AB5F-461D-965B-3B05FD0393E1}
74.3302,31.5614,Holiday Inn Hotel,,,Lahore City,District Lahore,Punjab,{DAE78B77-9E0C-4028-ADC3-11F81846E3A5}
74.3303,31.4922,Punjab Cadet School C Block,Model Town Link Road,Model Town,Lahore City,District Lahore,Punjab,{E4A4360A-94E1-4DED-A63C-12974D1C36EC}
74.3305,31.4758,Itwar Bazar,,Model Town,Lahore City,District Lahore,Punjab,{9C2E24D0-4EE3-4E10-BB8A-B886C0E76464}
74.3305,31.5762,Hassan Market,Railway Road,,Lahore City,District Lahore,Punjab,{2DB04DFF-1ABD-4273-8937-213E0E8D5FAE}
74.3306,31.4873,Govt. Model High School,,Model Town,Lahore City,District Lahore,Punjab,{AECA4555-55CC-4540-9AEF-10939FF19FBC}
74.3308,31.4456,Central Jail Road Kot Lakhpat,,,Lahore City,District Lahore,Punjab,{94E5FE25-02A5-478F-9891-316A966627D2}
74.3308,31.504,PTCL Exchange Model Town,Allama Shabir Ahmad Usmani Road,,Lahore City,District Lahore,Punjab,{A35A940C-B93E-4522-8D6B-79E3E2EFE60A}
74.3309,31.5052,Daewoo Bus Stop,Ferozepur Road,,Lahore City,District Lahore,Punjab,{C621FB81-38CD-45F9-A5B8-69A515C6646F}
74.3309,31.5556,Rose Gate Bagh-e-Jinnah,,,Lahore City,District Lahore,Punjab,{AEC27852-AE8B-4A01-990E-F3B8B9A11A11}
74.331,31.4712,Akram Medical Store (Dhale Flates),,Model Town,Lahore City,District Lahore,Punjab,{F88DF1F2-95F1-46EC-9DCE-F57F794A23F2}
74.3311,31.3074,Chak Buta,,,Lahore,lDistrict Lahore,Punjab,{007E4F63-460E-43E2-A49E-4276A80C3826}
74.3311,31.5468,China Chowk,,,Lahore City,District Lahore,Punjab,{61AE612D-0883-4AE6-811C-FB7E16F30DEB}
74.3312,31.5765,Yaqoob Hostel Railway Road,Railway Road,,Lahore City,District Lahore,Punjab,{63940EFD-38D7-4E1C-AF37-1233AA93CCF6}
74.3314,31.4583,Gasoline CNG,Peco Road,,Lahore City,District Lahore,Punjab,{3B8B8883-CE02-4A2F-A72B-5F6859ED6C47}
74.3315,31.4703,DHALE Flates,,Model Town,Lahore City,District Lahore,Punjab,{61F6DA21-6051-47B2-90B3-D015E0BA87F8}
74.3315,31.4838,Govt Junior Model High School,,Model Town,Lahore City,District Lahore,Punjab,{5157256E-A804-40A1-8EA8-8E380F2D012B}
74.3315,31.5043,Kalma Chowk,Ferozepur Road,,Lahore City,District Lahore,Punjab,{BD0C3E4E-0B16-4DFE-ABED-B1EAE21CD206}
74.3315,31.5645,Mubarak Cinema (Abbot Road),,,Lahore City,District Lahore,Punjab,{3148C9BA-06C5-4FDD-80AB-1F059EC50E32}
74.3315,31.5713,Grace Family Hotel,,,Lahore City,District Lahore,Punjab,{6D38B48C-E760-4342-9320-E3EF11C99D6D}
74.3318,31.4473,Jail Road,,,Lahore City,District Lahore,Punjab,{1CB605F1-562C-43BC-8C9E-72F43849F116}
74.3319,31.5482,Police Station Race Course,,,Lahore City,District Lahore,Punjab,{A1AE1C37-6823-471C-ACF0-C5B2C93F3157}
74.332,31.503,Masjid Babul Mustajb,Ferozepur Road,,Lahore City,District Lahore,Punjab,{C6D5B7D6-1758-41D7-A5C1-D7EA48077800}
74.332,31.5048,Century Tower,,Gulberg,Lahore City,District Lahore,Punjab,{FA473959-F535-44F1-82AD-24939CA4E0FA}
74.332,31.514,Al-Hamra Art,,Gulberg,Lahore City,District Lahore,Punjab,{6F3FE1FD-3AB3-40F6-BE60-AB83E799A139}
74.332,31.5708,Grace Hotel Nicolson Road,,,Lahore City,District Lahore,Punjab,{4F066690-3C9F-4F3F-BB00-D4CD95E48E28}
74.332,32.3622,Lodhe,,,Tehsil Daskah,District Sialkot,Punjab,{1132A8AE-92E0-4528-98A8-3ADA5F31137C}
74.3321,31.5724,Al-Habib Market Mcload Road,,,Lahore City,District Lahore,Punjab,{430E24B7-8F9B-4E02-BC93-947C5262B21C}
74.3322,32.0684,Dhingwali,,,Kamonke,Gujranwala,Punjab,{E1D33AC3-EA00-4798-9241-7D2DAC50B415}
74.33224,35.91972,Gilgit Airport,",",",",",",",",",",{0432DAEB-BC67-450F-A572-69BA85AE83AF}
74.3323,31.4958,Linear Park Chowk,Model Town Link Road,Model Town,Lahore City,District Lahore,Punjab,{1DEBBBCB-A93C-4B5B-8151-EF76FC662838}
74.3323,31.5487,Police Club,,,Lahore City,District Lahore,Punjab,{78FF07CC-D659-4B0F-B6B5-3AD09B9C8E4C}
74.3324,33.3896,Rajauri,,,,,Azad Kashmir,{852A8E8E-2486-47A1-B15E-AF589F5260F5}
74.3325,31.0201,Fatehpur,,,,District Kasur,Punjab,{B3BE4B8F-3822-43B5-B63A-DB1208F87954}
74.3325,31.4579,Total Pump,Peco Road,,Lahore City,District Lahore,Punjab,{DC705F4B-7EAE-49D0-97C7-F9585488A4BF}
74.3326,31.4711,The Rehman Shool,,Model Town,Lahore City,District Lahore,Punjab,{37144A7C-ABE9-4955-A0F4-6FC1CFF02F2C}
74.3326,31.5619,McDonald,,,Lahore City,District Lahore,Punjab,{B5EE554D-3F99-4E06-B4BF-3C9732E00B13}
74.3327,31.5266,FC Collegel Bridge,Canal Road,Gulberg,Lahore City,District Lahore,Punjab,{ACF8353F-F09B-4225-A0B0-B16E099C1849}
74.3327,31.5739,PR Police lines,,,Lahore City,District Lahore,Punjab,{62B07A7C-0FF3-41A5-8076-1C28E0E5AEF7}
74.3327,31.5816,Mughal Shadi Hall Do-Moria Pull,,,Lahore City,District Lahore,Punjab,{56C1BB8C-0BBE-44C3-9ACC-B97AC02B1781}
74.3328,31.2396,Sattoke,,,,District Kasur,Punjab,{8F0D9C29-6408-4718-BC3F-55C380A930D6}
74.3328,31.3586,Haveli Chetowal,,,Lahore,lDistrict Lahore,Punjab,{368423E3-B4B9-49A7-8D43-AEEFD521054E}
74.3329,31.501,Highway Motors Ferozepur road,Ferozepur Road,Gulberg,Lahore City,District Lahore,Punjab,{E2EC7DE2-9B48-41D0-9B9C-8EECD009AC31}
74.3329,31.5416,Services Hospital,Jail Road,Shadman Colony,Lahore City,District Lahore,Punjab,{0361E954-96CA-411B-8757-982068E8FEA0}
74.3329,31.5641,PTV Office (Abbot Road),,,Lahore City,District Lahore,Punjab,{283BF77F-EC4E-40B1-B43D-31FF79EAB4D9}
74.333,31.5009,Toyota Garden Motors,Ferozepur Road,Gulberg,Lahore City,District Lahore,Punjab,{6F4B0533-0FC2-4821-9FF4-E94F4FA5FDE0}
74.333,31.512,Gate # 1 Qazafi Stadium,,Gulberg,Lahore City,District Lahore,Punjab,{554666A1-62E2-45AB-BDC7-D6BAF519C9C0}
74.3331,31.5263,Fc College Underpass,Canal Road,Gulberg,Lahore City,District Lahore,Punjab,{09327A1F-BC2C-4507-9F60-4862BE561378}
74.3332,31.377,Islampura,,,Lahore,lDistrict Lahore,Punjab,{A427E7B6-7580-4B00-8BEE-2A0CC2797EB4}
74.3333,31.5502,Pansy Gate Bagh-e-Jinnah,,,Lahore City,District Lahore,Punjab,{E98DEB37-A8E3-422E-B9C8-374D715A42DC}
74.3334,31.55,Bagh-e-Jinnah,,,Lahore City,District Lahore,Punjab,{9155BC5E-CC73-440A-BD0D-31B33B65A11C}
74.3334,31.5754,Australia Chowk,,,Lahore City,District Lahore,Punjab,{EA0423DF-FFAC-49A6-9400-FBF48F820A4E}
74.3336,31.5773,Technology College Railway Road,Railway Road,,Lahore City,District Lahore,Punjab,{CD757444-83C5-4548-AAB8-54AC58CD80DE}
74.3337,31.4985,Model Town Mor  & NK Fact College,Ferozepur Road,Model Town,Lahore City,District Lahore,Punjab,{41545A07-8232-49BD-8108-EF7775747792}
74.3337,31.5714,Shobra Hotel Nicloson Road,,,Lahore City,District Lahore,Punjab,{9BB7F18C-06FB-426E-B39F-3E7D4B1415AA}
74.3337,31.5761,Australia Masjid,,,Lahore City,District Lahore,Punjab,{C22395D1-9F97-41B3-8DEC-D75D9EEF21CA}
74.3337,31.5774,Start of Railway Road,Railway Road,,Lahore City,District Lahore,Punjab,{3997ECC9-F84D-40DC-BEC6-7069B1147CE5}
74.3338,31.5113,National Hockey Stadium (Main Gate),,Gulberg,Lahore City,District Lahore,Punjab,{2A4D5E38-6F12-4527-83F1-2472873A6B5D}
74.3338,31.5505,Qari Shams Road,,,Lahore City,District Lahore,Punjab,{A0776592-1D94-4E59-A847-38477689B806}
74.3339,31.5148,Gate # 8 Qazafi Satdium,,Gulberg,Lahore City,District Lahore,Punjab,{E5477BE8-DA4E-4C34-ABFC-FAB7281A05F5}
74.3339,32.1707,Nuinke,,,Gujranwala,Gujranwala,Punjab,{245168C7-952A-4439-B74B-D7D87DAB1AC1}
74.334,31.1269,Baba Jhanda Singh,,,,District Kasur,Punjab,{9DCAB53D-35F0-4792-A7AB-E334E65EB678}
74.3341,31.5055,National Bank Park,,Gulberg,Lahore City,District Lahore,Punjab,{0691143E-306A-42F2-95FE-C8A357DA4A2F}
74.3341,31.5789,Naulakha Hotel,,,Lahore City,District Lahore,Punjab,{F091F4E0-738A-478E-970E-53B8655A8DE2}
74.3342,31.3862,Haji Sheikh Nooruddin & Sons Factory,Defence Road,,Lahore,District Lahore,Punjab,{B5D3FBE1-459E-4BCF-A068-44901A00F299}
74.3342,31.3906,Poultry Farm,,,Lahore,District Lahore,Punjab,{A06B29D9-D73E-4050-8248-4611D8C33DC0}
74.3342,31.4571,Peco Factory,Peco Road,,Lahore City,District Lahore,Punjab,{F0F4CBB2-B51B-4F1D-B230-137F612B710F}
74.3342,31.5099,Physical Education College,,Gulberg,Lahore City,District Lahore,Punjab,{6EB786A1-8E4E-4AAD-B05E-D185061A7663}
74.3342,31.5776,Zafar Shaheed Chowk,,,Lahore City,District Lahore,Punjab,{F669736F-13D6-4C8F-8FAD-9FED2D9DC415}
74.3344,31.5254,Fc College,,Gulberg,Lahore City,District Lahore,Punjab,{E10864D3-C549-4388-9E98-51C7BDAC364D}
74.3344,31.5781,Office Sub Divisional Police Office,,,Lahore City,District Lahore,Punjab,{7E3E7D8A-1474-41F3-909F-708F645A697A}
74.3345,31.5635,Radio Station,,,Lahore City,District Lahore,Punjab,{9F42B962-FFB8-435D-9569-E6CF74686DBB}
74.3346,31.5718,Darul Hujaj,,,Lahore City,District Lahore,Punjab,{67B8BC91-B152-422E-A630-94C50D07CE63}
74.3346,32.4037,Pasla,,,Tehsil Daskah,District Sialkot,Punjab,{07E05914-8CCA-40DD-9B4C-AF38DC81653C}
74.33463,35.919058,Airport,,,Gilgit City,District Gilgit,Nothern Areas,{4A6E56E9-08E2-46A2-B8EE-C1ED7E6ACC86}
74.3347,31.9496,Mahw Chatta,,,Kamonke,Gujranwala,Punjab,{FA5C7FD0-C2F0-4FF6-B28A-E730AB005E26}
74.3348,31.5718,Darulhujaj,,,Lahore City,District Lahore,Punjab,{9CFD2ACD-53AD-4BA0-859E-645976192AA1}
74.335,31.5139,Gate # 11 Qazafi Stadium,,Gulberg,Lahore City,District Lahore,Punjab,{10DCB911-1582-4CF3-9EDB-1C01C7DF0E34}
74.3351,31.5742,Daewoo City Buses Terminal,Empress Road,,Lahore City,District Lahore,Punjab,{96F7A634-A773-418B-B463-6C971122F332}
74.3351,31.5749,New Khan City Bus Terminal,,,Lahore City,District Lahore,Punjab,{9B2FF881-DE0C-4A01-B780-19246D7F59DD}
74.3352,31.5733,Govt. Kinnaird High School,Empress Road,,Lahore City,District Lahore,Punjab,{0EB0C63E-C3C3-40AC-8F92-74CFD2B967FE}
74.3354,31.4951,Mitsubishi Motors,Ferozepur Road,Model Town,Lahore City,District Lahore,Punjab,{6A9CC426-0302-454F-A3AD-C5951AC65455}
74.3354,31.564,Badees Hotel,Empress Road,,Lahore City,District Lahore,Punjab,{1850CA19-C29F-4338-85B2-172EDE4745D7}
74.3354,31.5721,Naulakha Chowk,Empress Road,,Lahore City,District Lahore,Punjab,{B979293F-D61F-42C4-B77A-76F58434412C}
74.3355,31.4549,PECO Gate,,,Lahore City,District Lahore,Punjab,{79837430-8772-4523-A822-3D5D5088255A}
74.3356,31.5546,Governor House,Shahrah-i-Quaid-i-Azam,,Lahore City,District Lahore,Punjab,{B5422BD4-DE88-4656-A4A1-6EED2F4C9B80}
74.3356,31.5662,District Police Lines,Empress Road,,Lahore City,District Lahore,Punjab,{32A3F059-EDD4-4476-A3C9-760AA79CD1CF}
74.3356,31.5674,Don Bosco High School,Empress Road,,Lahore City,District Lahore,Punjab,{D237094B-F328-4BBA-BC77-F340E63F9D6A}
74.3357,31.5689,Pakistan Railway HQ,Empress Road,,Lahore City,District Lahore,Punjab,{5BCA520C-9782-4C03-9B2C-62A2A0259C44}
74.3357,31.5769,Railway Station,,,Lahore City,District Lahore,Punjab,{B95122D7-C8C9-4445-AFEB-ED124204F1E3}
74.3358,31.4548,Phatak,,,Lahore City,District Lahore,Punjab,{71A8364D-3D8D-4918-BE3F-3CEF9D267EC3}
74.3358,31.5633,Shell Pump Shimla Hill,Empress Road,,Lahore City,District Lahore,Punjab,{AA58D65E-8A42-4F44-98DC-AE5C7091D2E9}
74.3359,31.2928,Sultanpura,,,Lahore,lDistrict Lahore,Punjab,{C5ACABF3-81EE-4108-AFE2-38C144744FF2}
74.336,31.5768,Taxi Stand Railway Station,,,Lahore City,District Lahore,Punjab,{78145206-5083-410F-A11F-9C4F349F6F7F}
74.3361,31.4566,Peco Mor Chowk,Peco Road,,Lahore City,District Lahore,Punjab,{8C787E1C-1EC7-4950-80BD-6360A4ED0257}
74.3361,31.5068,Centre Point PLaza,,Gulberg,Lahore City,District Lahore,Punjab,{0A84B601-2E2D-4965-AE43-2357B9EC0F6D}
74.3362,31.5751,Hafiz Hotel,,,Lahore City,District Lahore,Punjab,{220EA34C-35A4-4129-B8CC-F83EA1E72CA0}
74.3363,31.5795,Station Walking Bridge,,,Lahore City,District Lahore,Punjab,{6F339B00-78D0-4181-A8BB-C53D1B680B00}
74.3364,31.5617,Lahore Press Shimla Hill,,,Lahore City,District Lahore,Punjab,{D6E44B9A-40AF-4F13-A3D3-4C2BF9DB90BD}
74.3365,31.5624,Masjid Shimla Hill,,,Lahore City,District Lahore,Punjab,{403D7994-9E4A-43B8-94BC-3D2C681F2166}
74.3366,31.5383,Punjab Institute of Cardialogy,Jail Road,Shadman Colony,Lahore City,District Lahore,Punjab,{91CA1652-BD0B-4546-B264-F2B9D8D8C222}
74.3366,31.6091,Nala Bridge,Booti Band Road,,Lahore City,District Lahore,Punjab,{1EF0C665-505F-4010-934F-CF1113E3F048}
74.3367,32.264,Ghokal Kalan,,,Tehsil Daskah,District Sialkot,Punjab,{F17F3888-A5CE-41BE-92A8-8F6D9C0D44A9}
74.3368,31.5485,National Accountablity Bureu Punjab,,,Lahore City,District Lahore,Punjab,{29DABC0C-A949-45B5-AEBA-9108BA8BCCD9}
74.337,31.4584,Sun Tech,,,Lahore City,District Lahore,Punjab,{8159D7B3-4BF9-4E7E-BA40-3D4D6C1F1C8A}
74.3372,31.4779,Ittefaq Masjid,,Model Town,Lahore City,District Lahore,Punjab,{0A45AC71-E8EE-4A47-A733-ED6EFB886B23}
74.3372,32.4252,Dhilam Balgan,,,Tehsil Daskah,District Sialkot,Punjab,{2FA4342B-8550-41CF-9ED1-B5A673A3B124}
74.3372,32.5298,Majra Kalan,,,Tehsil Daskah,District Sialkot,Punjab,{CD1AEEA6-7969-4796-A68F-6E0D622DE500}
74.3374,31.5612,Ambassador Hotel Davis Road,Davis Road,,Lahore City,District Lahore,Punjab,{AA9497A2-08D5-43E3-8672-9EE57102DAD8}
74.3374,32.3908,Vairowala,,,Tehsil Daskah,District Sialkot,Punjab,{8213BAE8-406D-4F85-A18B-B89AF59FDFFA}
74.3376,31.4599,Kot Lakhpat Station,,,Lahore City,District Lahore,Punjab,{7DFB359D-D135-479E-A827-EEC5B072CDE7}
74.3376,31.5729,Bohr Wala Chowk,,Station,Lahore City,,Punjab,{EC0FCABF-9D3E-41FF-80F4-FBE12916C7C5}
74.3377,31.46,Kamran Bazar Kot Lakhpat,,,Lahore City,District Lahore,Punjab,{8583180C-D81E-42B1-B70F-AA923742D52A}
74.3377,31.4768,Ittefaq Hospital,,Model Town,Lahore City,District Lahore,Punjab,{38AE8CD3-71C6-4EBE-8013-BC6D13AD25AB}
74.3377,31.5078,Crescent Standar Tower,,Gulberg,Lahore City,District Lahore,Punjab,{14E448E3-CB2F-4915-BBE1-F55C12B9EB71}
74.3377,31.5376,Cardex Hospital,Jail Road,Shadman Colony,Lahore City,District Lahore,Punjab,{75908FB5-5D85-41EA-B751-7D78D648A2AC}
74.338,31.5604,HBL Davis Road,Davis Road,,Lahore City,District Lahore,Punjab,{CFEDE8B3-1B02-45D7-B83E-3349426102C1}
74.338,31.5723,Farooq Optical (Allama Iqbal Road),Allama Iqbal Road,,Lahore City,District Lahore,Punjab,{3343D52D-3FA9-4D49-9255-55423A68FE77}
74.3382,31.4331,Tanky Chanar Bagh,,,Lahore City,District Lahore,Punjab,{C6C0B321-5002-4FAD-B979-6AA624599CCD}
74.3382,31.5473,11 Golf Road,,,Lahore City,District Lahore,Punjab,{DC1A68CE-EC7D-4A90-A2A5-C66155577522}
74.3385,31.5597,Daily Jang Office Davis Road,Davis Road,,Lahore City,District Lahore,Punjab,{E7346751-3397-4EB0-A3D4-1D24E5D35BE5}
74.3387,31.5532,PC Hotel,Shahrah-i-Quaid-i-Azam,,Lahore City,District Lahore,Punjab,{FFC27A20-CD2C-46CB-BB89-316E1A879800}
74.3389,30.9802,Betu,,,,District Kasur,Punjab,{0BFD08D8-F6B2-4A74-90B0-03BD97BB9EE2}
74.339,31.5584,Al-Malik Building,Davis Road,,Lahore City,District Lahore,Punjab,{FC89797E-6663-4A05-BF9E-4B1989C271C7}
74.3391,31.5701,Karin Hospital Allama Iqbal Road,Allama Iqbal Road,,Lahore City,District Lahore,Punjab,{CC16E520-4711-4338-AFFE-63A450B91CDF}
74.3391,31.5705,Cairns Hospital (Allama Iqbal Road),Allama Iqbal Road,,Lahore City,District Lahore,Punjab,{CB209E15-DAC6-4DC4-B44C-9C33317C946D}
74.3393,31.5366,Medical Tower,Jail Road,Shadman Colony,Lahore City,District Lahore,Punjab,{595F766D-696A-4165-8CBD-807C12407643}
74.3393,32.2382,Sikhwan,,,Tehsil Daskah,District Sialkot,Punjab,{9ED6F570-7C28-46B3-A0D9-DDDEF6BEACFA}
74.3395,31.4628,Jamia Masjid Sabria,,,Lahore City,District Lahore,Punjab,{C6C63915-6A47-47AD-955D-8E429F741446}
74.3396,31.4629,Jamia Masjid Sabria,,,Lahore City,District Lahore,Punjab,{084C3B43-A796-4609-A323-8EC9466A29D9}
74.3397,31.5055,Institute of Management Science,,Gulberg,Lahore City,District Lahore,Punjab,{0968A0DD-B543-430D-B63E-B1E0E99133D9}
74.3397,31.5567,Descon Davis Road,Davis Road,,Lahore City,District Lahore,Punjab,{281B4498-6A87-4D00-A5EF-2819197B4A27}
74.3397,31.5622,Al Bank Durand Road,,,Lahore City,District Lahore,Punjab,{99B9D617-3F60-4373-8CBD-6F566B55A9F4}
74.3399,31.509,UCH,,Gulberg,Lahore City,District Lahore,Punjab,{272CD4A7-A649-4050-B261-74089623DCDF}
74.3399,31.5691,Allama Iqbal Museum,Allama Iqbal Road,,Lahore City,District Lahore,Punjab,{7F563F65-2084-40D4-B59B-80FD40B18D4E}
74.3401,31.5557,Punjab Muslim League office Chowk,Davis Road,,Lahore City,District Lahore,Punjab,{5933B525-F92F-4573-B4AB-D7B5153981A3}
74.3402,31.5107,Liberty Chowk,,Gulberg,Lahore City,District Lahore,Punjab,{1E4D6624-76F0-4510-85E3-B33506397A8C}
74.3403,31.5403,Jillani Park,,,Lahore City,District Lahore,Punjab,{BF6EE1B6-02EC-4FDC-9E93-43CCDBC07C70}
74.3404,31.4835,Walton Airport Road,Ferozepur Road,Model Town,Lahore City,District Lahore,Punjab,{A8D1BC2E-C439-41FC-B526-E75A3423DB37}
74.3405,31.5677,Farhan Shadi Hall Allama Iqbal Road,Allama Iqbal Road,,Lahore City,District Lahore,Punjab,{187E90E4-782E-4223-A889-8A0868AFFD57}
74.3406,31.5681,Farhan Shadi Hall (Allama Iqbal Road),Allama Iqbal Road,,Lahore City,District Lahore,Punjab,{0A237D9D-1474-4D32-B38A-54D8AD88C7BA}
74.3406,32.2153,Jharanwala,,,Tehsil Daskah,District Sialkot,Punjab,{A8ECA6D0-92F4-444D-943E-451B8FC86DD3}
74.3407,31.4827,Gulab Devi,Ferozepur Road,Model Town,Lahore City,District Lahore,Punjab,{E1D1C631-6D10-4C46-A5F4-4D4C6E78D29E}
74.3409,31.5443,Civil Officer Mess Golf Raod,,,Lahore City,District Lahore,Punjab,{CD5CD319-F863-49DC-869E-0BFA51A176BB}
74.341,31.5622,Walking Bridge,,,Lahore City,District Lahore,Punjab,{B7017FE1-C00D-4EE7-97FB-064843FCF3A5}
74.3411,31.5502,GOR 1,,,Lahore City,District Lahore,Punjab,{BB2D697D-06AA-4C17-BA31-7664D04C8906}
74.3411,31.5625,Queen Marry College,,,Lahore City,District Lahore,Punjab,{C520F3CA-2335-4634-B104-B48CE1797CF1}
74.3412,31.4322,Chanar Bagh Phase II,,,Lahore City,District Lahore,Punjab,{D13C385C-D851-4930-96FB-6ACFA85F13C0}
74.3413,31.5105,Liberty Road,,Gulberg,Lahore City,District Lahore,Punjab,{D25A7C7F-7A54-4BCE-B255-9CE84AE3069B}
74.3413,31.5354,Canal Bridge Jail Road,Jail Road,Gulberg,Lahore City,District Lahore,Punjab,{910B2665-B614-4F4D-8DB8-09585F4B58D2}
74.3416,31.5353,Jail Road Under-Pass,Jail Road,Gulberg,Lahore City,District Lahore,Punjab,{B7426BD6-EFEB-43E0-95C3-C17E3D2FFB62}
74.3417,31.4667,Toyota Township Motors,,,Lahore City,District Lahore,Punjab,{ABAA950C-003E-47CE-98B2-0C877C78C214}
74.3418,31.5511,Chowk,Shahrah-i-Quaid-i-Azam,,Lahore City,District Lahore,Punjab,{88B2EA83-A4BF-4495-9788-5D898F39B48C}
74.3421,31.4799,Children Hospital,Ferozepur Road,Model Town,Lahore City,District Lahore,Punjab,{762703C5-E23E-4808-B061-4C4128DE6052}
74.3423,31.5665,High Motors (Allama Iqbal Road),Allama Iqbal Road,,Lahore City,District Lahore,Punjab,{72B91215-1240-49A9-94D4-89A648F98E37}
74.3424,32.0484,Kotli Nawab,,,Kamonke,Gujranwala,Punjab,{E1F2F008-C935-4D5E-A253-1128C87F9CA3}
74.3425,31.468,Bullehay Shah Resturant,,,Lahore City,District Lahore,Punjab,{2082042F-EB1D-4296-8B9A-5EB01B2BA4FE}
74.3427,32.2793,Kotli Mango,,,Tehsil Daskah,District Sialkot,Punjab,{014D378E-8680-4F08-80B3-202DD9AB697F}
74.3429,31.5347,Ammaar Medical Complex,Jail Road,Gulberg,Lahore City,District Lahore,Punjab,{3AA0B0DF-0348-4618-BC6E-3A236C408495}
74.343,31.477,Ittefaq Hospital Chowk,Ferozepur Road,Model Town,Lahore City,District Lahore,Punjab,{0F59F446-9C7D-4841-B7B5-F6499452A535}
74.343,32.5875,Dhingarwal,,,Tehsil Sialkot,District Sialkot,Punjab,{EC049B7C-14C4-447B-89B1-E9CE141E6E79}
74.3431,31.5098,Liberty Market,,Gulberg,Lahore City,District Lahore,Punjab,{5E811617-5D18-4AE5-8042-47F87A892DDE}
74.3431,31.5153,Hafeez Centre Chowk,,Gulberg,Lahore City,District Lahore,Punjab,{40A94734-6D82-4938-B515-5C1BFB9B6080}
74.3432,31.5792,Parco Pump,,,Lahore City,District Lahore,Punjab,{57E74F96-AC1F-4412-A56C-0EC9D339315B}
74.3433,31.5045,Qarshi,,Gulberg,Lahore City,District Lahore,Punjab,{ACBFD75B-7DC0-49C8-993D-349D62A216A5}
74.3433,31.5107,Police Station Gulberg,,Gulberg,Lahore City,District Lahore,Punjab,{7676FF1E-8D19-48A5-9CAB-9B5A3DC6F658}
