X,Y,Location,Road,Area,City,District,Province
66.9658,24.9054,"GOVT.BOYS & GIRLS SECONDARY SCHOOL, ANJAM COLONY BALDIA TOWN 3 1/2",,Baldia Town,Karachi City,,Sindh
66.9661,24.9092,Govt. School Lasi Para,,Baldia Town,Karachi City,,Sindh
66.9661,25.0088,Connecting road to ORANGI TOWN  (Northern Bypass H'way    ),,,Karachi City,,Sindh
66.9662,30.1094,Dr.Qasim Cricket Ground,,,Quetta City,District Quetta,Baluchistan
66.9663,30.2629,power station thermal quetta petrol,,,Quetta City,District Quetta,Baluchistan
66.966526,30.187445,Faisal Town,,,,District Quetta,
66.9668,24.8768,Gulbai Raiway Station,,,Karachi City,,Sindh
66.967,24.905,Patni Hospital / Patni Hall,,Baldia Town,Karachi City,,Sindh
66.9672,25.0094,Northern Bypass H'way,,,Karachi City,,Sindh
66.9672,30.5286,Virtual University Pishin,,,,,Baluchistan
66.9678,24.876,Kafe Nasir,Gulbay Road,,Karachi City,,Sindh
66.9685,24.8753,Caltex Pump High Speed,Gulbay Road,,Karachi City,,Sindh
66.9686,24.8752,Caltex Petrol Pump,,,Karachi City,,Sindh
66.9686,24.9046,Akbar Cricket Stadium  Baldia Town,,Baldia Town,Karachi City,,Sindh
66.9689,24.8747,Baldia Raiway Station,,,Karachi City,,Sindh
66.9695,24.9244,Total Pump Jangli School Stop,,Baldia Town,Karachi City,,Sindh
66.9696,24.959,I-D Stop,,Orangi Town,Karachi City,,Sindh
66.9703,24.8839,Sher Shah Railway Station,,,Karachi City,,Sindh
66.971157,30.178867,Sports Ground,,Hazara Town,Quetta City,District Quetta,Baluchistan
66.9714,24.9248,4 East Stop Baldia Town,,Orangi Town,Karachi City,,Sindh
66.9714,30.1828,Imamabargah Quds Rizvia. Hazara Town,,,Quetta City,District Quetta,Baluchistan
66.9716,24.8822,Police Station Sher Shah,,,Karachi City,,Sindh
66.9717,24.8893,Shaheen Kintwear,New Hub Road,"Site, Baldia Town",Karachi City,,Sindh
66.9719,24.883,Karakoram Motors Pvt. Ltd,,,Karachi City,,Sindh
66.9719,24.8831,Karakarm Motors,,"Site, Baldia Town",Karachi City,,Sindh
66.9721,24.8811,Rehman Industries,,,Karachi City,,Sindh
66.9721,24.8972,Gray Printers Limited,,,Karachi City,,Sindh
66.9722,24.9593,PSO Pump  Raees  Amroti Chowk`,,Orangi Town,Karachi City,,Sindh
66.9727,30.1073,Asim Kurd Gilo Garden,,,Quetta City,District Quetta,Baluchistan
66.9729,24.9596,Admore Pump Raees  Amroti Chowk,,Orangi Town,Karachi City,,Sindh
66.9729,30.2767,Habib Ullah Costal Power Plant (140MW),,,Quetta City,District Quetta,Baluchistan
66.9732,24.9135,Madras Faz-e-Islam Boys Pre&Secondry,,Baldia Town,Karachi City,,Sindh
66.9733,24.9623,Fahad Medical Center Raees Amroti Chowk,,Orangi Town,Karachi City,,Sindh
66.9736,30.252,Air Poart Road,,,Quetta City,District Quetta,Baluchistan
66.9737,24.8954,Traffic Police Station of Baldia Town No 2,,,Karachi City,,Sindh
66.9737,24.9248,Jamia Masjid Hanfia Faqir Colony,,Orangi Town,Karachi City,,Sindh
66.9738,30.257,chiltan housing scheme,,,Quetta City,District Quetta,Baluchistan
66.974,24.8824,Atlas Honda Ltd.  Central Avenue  road,,,Karachi City,,Sindh
66.974,30.0991,Gahi Kham Chauk,,,Quetta City,District Quetta,Baluchistan
66.9741,24.8802,Gulam Colony  Graveyard,,,Karachi City,,Sindh
66.9744,30.1038,Awami Pump  Sariab road,,,Quetta City,District Quetta,Baluchistan
66.9744,30.1935,Bolan Medical College Quetta,,,Quetta City,District Quetta,Baluchistan
66.9746,24.9637,Raess Amroti Chowk,,Orangi Town,Karachi City,,Sindh
66.9749,30.11,Govt: Boys high School Sariab Mills Quetta,,,Quetta City,District Quetta,Baluchistan
66.9751,24.8178,Napier Mole Boat Wharf,,,Karachi City,,Sindh
66.9752,24.883,Honda Atlas Motors & oppsite Toyota Westerm Motors,Gulbay Road,"Site, Baldia Town",Karachi City,,Sindh
66.9752,30.1519,killi Qumbarani( by Fatha baloch),,,Quetta City,District Quetta,Baluchistan
66.9752,30.2192,Kidney Center Sumugli Road,,,Quetta City,District Quetta,Baluchistan
66.9754,24.9257,Jamia Masjid Hanfia Faqir Colony,,Orangi Town,Karachi City,,Sindh
66.9755,24.8186,Akbar Car Parking,,Kiamari,Karachi City,,Sindh
66.9757,30.1157,Molana Petrol Pump,,,Quetta City,District Quetta,Baluchistan
66.9761,24.8196,Mules Mansion (1917),,Kiamari,Karachi City,,Sindh
66.9761,24.894,Shell and Total Petrol Pump,New Hub Road,"Site, Baldia Town",Karachi City,,Sindh
66.9761,24.9634,AlHabib Pan Shop,,Orangi Town,Karachi City,,Sindh
66.9761,30.1162,LRBT Hospital,,,Quetta City,District Quetta,Baluchistan
66.9767,24.9266,Maualana Sannana Chowk Faqir Colony,,Orangi Town,Karachi City,,Sindh
66.9768,24.8168,Shahrah-e-Ghalib,,Kiamari,Karachi City,,Sindh
66.9771,30.1057,Sitara balouchistan football ground,,,Quetta City,District Quetta,Baluchistan
66.9772,24.8806,Shershah Qabrastan,,,Karachi City,,Sindh
66.9775,24.9093,PSO Pump Rashidabad Mor,Hub Road,RAshidabad,Karachi City,,Sindh
66.9775,24.9108,Jamia Masjid Aqsa,,Rashidabad,Karachi City,,Sindh
66.9778,30.0709,Bolan Road Sibbi,,,Quetta City,District Quetta,Baluchistan
66.9779,24.8232,Hazrat Peer Ghaib Shah Baba Mazar,M A Jinnah Road,Kiamari,Karachi City,,Sindh
66.9782,24.8244,Jamia Masjid Mustafa,M A Jinnah Road,Kiamari,Karachi City,,Sindh
66.9782,24.8853,Suzuki Weston Show room,,Site,Karachi City,,Sindh
66.9783,30.1065,Govt:Girls High School Sariab Mills Quetta,,,Quetta City,District Quetta,Baluchistan
66.9784,24.8236,Jackson Centre,,Kiamari,Karachi City,,Sindh
66.9784,24.9277,Shell Pump Faqir Colony,,Orangi Town,Karachi City,,Sindh
66.9785,30.0627,Shell Depot Quetta,,,Quetta City,District Quetta,Baluchistan
66.9785,30.1062,Sariab Post Office,,,Quetta City,District Quetta,Baluchistan
66.9786,24.8242,Kiamari Post Office,M A Jinnah Road,Kiamari,Karachi City,,Sindh
66.97872,30.18661,Essa Nagri,,,,,
66.9788,30.0619,Caltex Quetta Depot,,,Quetta City,District Quetta,Baluchistan
66.9791,24.8246,Seaman Hostel,M A Jinnah Road,Kiamari,Karachi City,,Sindh
66.9792,24.9074,Shell Pump,,Site,Karachi City,,Sindh
66.9792,30.1155,Agriculture Research Institute,,,Quetta City,District Quetta,Baluchistan
66.9793,24.8201,Railway Hospital Keamari,,Kiamari,Karachi City,,Sindh
66.9793,24.8238,Rustam Khan Hotel,,Kiamari,Karachi City,,Sindh
66.9793,30.1367,New Muslim Abad (Grave Yard),,,Quetta City,District Quetta,Baluchistan
66.9794,30.1035,Qabrustan Sariab Quetta,,,Quetta City,District Quetta,Baluchistan
66.9795,24.8226,Hotel Sheer Muhammed,,Kiamari,Karachi City,,Sindh
66.9795,24.8916,Dalda Foods Makran Raod,,SITE Area,Karachi City,,Sindh
66.9796,30.105,Govt: Girls Inter College Kechi Bag,,,Quetta City,District Quetta,Baluchistan
66.9797,24.8235,KESC Office,,Kiamari,Karachi City,,Sindh
66.9797,24.9628,PPGS School,,Orangi Town,Karachi City,,Sindh
66.9798,24.896,Teacher Training Center,,,Karachi City,,Sindh
66.98,30.2173,St.puis church,,,Quetta City,District Quetta,Baluchistan
66.9801,24.8261,Nagina Centre Kiamari,M A Jinnah Road,Kiamari,Karachi City,,Sindh
66.9804,24.8904,Agarwal Industries,Site Avenue,SITE Area,Karachi City,,Sindh
66.9805,24.8247,Jangle Shah College,,Kiamari,Karachi City,,Sindh
66.9805,24.8834,Harunabad Graveyard,,,Karachi City,,Sindh
66.9807,24.8222,Hatim Ali Alvi Govt. School,,Kiamari,Karachi City,,Sindh
66.9807,30.2171,Christian Town on Sumungli Road,,,Quetta City,District Quetta,Baluchistan
66.9808,24.8224,"Jam'a Masjid, Keamari",,Kiamari,Karachi City,,Sindh
66.9808,24.8225,"Jam'a Masjid, Keamari",,Kiamari,Karachi City,,Sindh
66.9808,30.1897,Gholimar Chock,,,Quetta City,,Baluchistan
66.9808,30.5277,haji razzaq killi,,,,,Baluchistan
66.9809,24.8217,Sacred Heart School,,Kiamari,Karachi City,,Sindh
66.9809,24.8218,Sacred Heart School,,Kiamari,Karachi City,,Sindh
66.9814,30.1035,Sariab Railway Staion Quetta,,,Quetta City,District Quetta,Baluchistan
66.9815,24.8261,As-shifa Masjid,,Kiamari,Karachi City,,Sindh
66.9816,24.8233,Hussain House,,Kiamari,Karachi City,,Sindh
66.9817,30.1945,zahair bangulzai gudam,,,Quetta City,District Quetta,Baluchistan
66.9819,24.8273,KPT Hospital,,Kiamari,Karachi City,,Sindh
66.982,24.8291,K.P.T. Fire Station,M A Jinnah Road,Kiamari,Karachi City,,Sindh
66.982,24.8292,KPT Fire Station,M A Jinnah Road,Kiamari,Karachi City,,Sindh
66.982,24.9291,Aslam Pan Shop Faqir Colony,,Orangi Town,Karachi City,,Sindh
66.9822,24.8893,Paracha Industries Ltd,Site Avenue,SITE Area,Karachi City,,Sindh
66.982373,30.189639,Bolan Medical College Old Hostel,Bawrery Road,,,,
66.9824,24.9619,Soghat Sweets Chishti Nagar,,Orangi Town,Karachi City,,Sindh
66.9826,24.8259,Ziauddin Hospital,,Kiamari,Karachi City,,Sindh
66.9828,24.9294,Kamee Bar B Q Faqir Colony,,Orangi Town,Karachi City,,Sindh
66.9828,30.2164,ghani palaza,,,Quetta City,District Quetta,Baluchistan
66.9829,24.9041,Jamia Masjad Quba Near GCT Institute,,Site,Karachi City,,Sindh
66.982919,30.14563,Government College Of Technology,Sariab Road,,,District Quetta,
66.983,24.8304,East Wharf of the Karachi Port,,Kiamari,Karachi City,,Sindh
66.9831,24.8307,East Wharf of the Karachi Port,M A Jinnah Road,Kiamari,Karachi City,,Sindh
66.9831,30.2166,becon house school  near simongli town,,,Quetta City,,Baluchistan
66.9831,30.2192,Buit&ms      bit university,,,Quetta City,District Quetta,Baluchistan
66.9834,24.8741,Jamia Masjid Qazi Baba,Mirza Adam Khan Road,"Agra Taj cony, Liyari",Karachi City,,Sindh
66.9834,24.9297,Green Line General Hospital Faqir Colony,,Orangi Town,Karachi City,,Sindh
66.9836,24.8141,Ghee Parking (Parco),Khayaban-e-Firdusi Road,Kiamari,Karachi City,,Sindh
66.9838,24.9613,Al-Hira English Model School,,Orangi Town,Karachi City,,Sindh
66.984,24.8331,Napier Mole Road,M A Jinnah Road,Kiamari,Karachi City,,Sindh
66.9842,24.8995,Govt.College of Tech S.I.T.E,,SITE Area,Karachi City,,Sindh
66.9842,30.1085,Ssgc Quetta Terminal,,,Quetta City,District Quetta,Baluchistan
66.9843,30.2181,Arbab Town,,,Quetta City,District Quetta,Baluchistan
66.9846,24.9308,Wajid Shaheed Chowk Faqir Colony,,Orangi Town,Karachi City,,Sindh
66.9846,24.9595,Al-Riza Hospital,,Orangi Town,Karachi City,,Sindh
66.985,24.8298,Pak Shaheen Container Yard,,Kiamari,Karachi City,,Sindh
66.9851,24.8301,Pak Shaheen Container Yard,,Kiamari,Karachi City,,Sindh
66.9852,24.8751,KESC Liayri 7 Zone,Mirza Adam Khan Road,"Agra Taj cony, Liyari",Karachi City,,Sindh
66.9856,24.8222,K.P.T. School,,Kiamari,Karachi City,,Sindh
66.9857,24.8232,Israr House,,Kiamari,Karachi City,,Sindh
66.9857,24.8233,Israr House Puna Wala Apartments,,Kiamari,Karachi City,,Sindh
66.9857,24.9321,Admore Pump Faqir Colony,,Orangi Town,Karachi City,,Sindh
66.9859,24.8915,Pak Gum Industries,Site Avenue,SITE Area,Karachi City,,Sindh
66.986,24.8907,H. Nizam Din & Sons (Pvt) Ltd.,Site Avenue,SITE Area,Karachi City,,Sindh
66.9861,24.8363,Decent Engineering Services,,Kiamari,Karachi City,,Sindh
66.9864,24.8996,G.C.T Institute,,SITE Area,Karachi City,,Sindh
66.9866,24.8222,KPT Buildings,,Kiamari,Karachi City,,Sindh
66.9867,24.8193,"PSO Terminal ""C""",,Kiamari,Karachi City,,Sindh
66.9867,24.8194,"PSO Terminal ""C""",,Kiamari,Karachi City,,Sindh
66.9868,30.217,simongli town,,,Quetta City,District Quetta,Baluchistan
66.987,24.8212,K.P.T. Ground,,Kiamari,Karachi City,,Sindh
66.9871,24.8216,Bazi Chowk,,Kiamari,Karachi City,,Sindh
66.9872,24.8922,Metal Industry Karachi,,SITE Area,Karachi City,,Sindh
66.9873,30.0715,Farooq Ghee Mils,,,Quetta City,District Quetta,Baluchistan
66.9877,24.8927,Naz Taxtile Mills,Site Avenue,SITE Area,Karachi City,,Sindh
66.9878,30.1925,govt.high school w/c,,,Quetta City,District Quetta,Baluchistan
66.9882,24.9347,Al-Hussain Medical Center Orangi 10,,Orangi Town,Karachi City,,Sindh
66.9883,24.9403,"Jama Masjid Ghausia,sector 10 orangi town",,Orangi Town,Karachi City,,Sindh
66.9885,24.9429,Urdu Chowk Sector II,,Orangi Town,Karachi City,,Sindh
66.9886,24.9429,Urdu Chowk,,Orangi Town,Karachi City,,Sindh
66.9887,24.9401,Ghosia Chowk,,Orangi Town,Karachi City,,Sindh
66.9891,24.9359,Jamia Masjid Madni Orangi 10,,Orangi Town,Karachi City,,Sindh
66.9891,25.0279,Katti pahari (hill) crossing.  Northern Bypass H'way,,,Karachi City,,Sindh
66.9895,24.8934,Shell Petrol Pump,Site Avenue,SITE Area,Karachi City,,Sindh
66.9895,24.8942,Ghani Chowrangi,Site Avenue,SITE Area,Karachi City,,Sindh
66.9895,24.9423,Qureshi Mils Store,,Orangi Town,Karachi City,,Sindh
66.9896,24.8179,"PSO Terminal ""A""",,Kiamari,Karachi City,,Sindh
66.9896,24.9336,Amma Aur Mumani ki Qabr,,Orangi Town,Karachi City,,Sindh
66.9898,30.5608,"Killi Faizabad , Pishin",,,,,Baluchistan
66.9901,24.9552,Wahid Service Station,,Orangi Town,Karachi City,,Sindh
66.9904,24.9547,Tahir Eye Hospital,,Orangi Town,Karachi City,,Sindh
66.9905,24.9023,Mactor PVT LTD,,SITE Area,Karachi City,,Sindh
66.9905,24.9365,Taj Milk Shop Assadaf Chowk,,Orangi Town,Karachi City,,Sindh
66.9906,24.9538,0.17 Km NW Islam Chowk  Orangi town Karachi,,Orangi Town,Karachi City,,Sindh
66.9907,24.8937,Nanga Panga Corporation,Site Avenue,SITE Area,Karachi City,,Sindh
66.9908,24.9534,Bismillah Milk Shop,,Orangi Town,Karachi City,,Sindh
66.9909,24.8195,Karachi Terminal,,Kiamari,Karachi City,,Sindh
66.9909,24.8526,T.P.X Police Station,,,Karachi City,,Sindh
66.991,24.9027,PTCL Exchange,,SITE Area,Karachi City,,Sindh
66.991044,30.165069,University Of Balochistan,Sariab Road,,,District Quetta,
66.9911,24.945,Sabri Chowk Sector 2,,Orangi Town,Karachi City,,Sindh
66.9912,24.9524,Dil Zindagi Medical Center,,Orangi Town,Karachi City,,Sindh
66.9913,24.824,Kachi Masjid,,Kiamari,Karachi City,,Sindh
66.9915,24.9389,jama masjid rabbi,,Orangi Town,Karachi City,,Sindh
66.9917,24.8932,Areva Pakistan Factory,,,Karachi City,,Sindh
66.9917,24.909,Aqeel Shaheed Fire Station,,SITE Area,Karachi City,,Sindh
66.9917,24.9411,Nagori Milk Shop,,Orangi Town,Karachi City,,Sindh
66.9918,30.1074,Bakra Mandi Quetta  Eastern Bypass,,,Quetta City,District Quetta,Baluchistan
66.9919,30.2137,GAS daftar  simongli road,,,Quetta City,District Quetta,Baluchistan
66.9921,24.9505,Kidan Mahal,,Orangi Town,Karachi City,,Sindh
66.9922,24.8456,Native Jetti Bridge,,,Karachi City,,Sindh
66.9923,24.9358,Govt Boys Primary School Sector 10,,Orangi Town,Karachi City,,Sindh
66.9923,24.9408,Weekly Bazaar  Sector 10 Orangi Town,,Orangi Town,Karachi City,,Sindh
66.9925,30.2145,night star complex  simongli road,,,Quetta City,District Quetta,Baluchistan
66.9926,24.9357,Ibrahim Ali Bhai School,,Orangi Town,Karachi City,,Sindh
66.9926,24.9495,Jamia Masjid Baitul Mukkaram G Block 11.1/2 Orangi,,Orangi Town,Karachi City,,Sindh
66.9927,30.1418,Khaliji Colony,,,Quetta City,District Quetta,Baluchistan
66.9928,24.8442,PNSC Building,,,Karachi City,,Sindh
66.9928,24.9405,Buland Darwazah,,Orangi Town,Karachi City,,Sindh
66.9929,24.8964,Hino Show Room,,SITE Area,Karachi City,,Sindh
66.9929,24.9039,Lal Masjid Site Area,,SITE Area,Karachi City,,Sindh
66.993,24.904,Masjid Noor Jahan,,SITE Area,Karachi City,,Sindh
66.993,24.9403,Usman Sweets,,Orangi Town,Karachi City,,Sindh
66.9931,24.8474,KPT - Karachi Port Trust,,,Karachi City,,Sindh
66.9933,30.1726,Balochistan Agriculture Department,,,Quetta City,District Quetta,Baluchistan
66.9934,24.8446,"PIC Tower, Karachi",,,Karachi City,,Sindh
66.9934,24.8476,KPT - Karachi Port Trust,,,Karachi City,Karachi City,Sindh
66.9934,24.9232,Jamia Masjid Zakariya Site II Metrowill Orangi Town,,Orangi Town,Karachi City,,Sindh
66.9934,30.1739,Sariab Police Station,,,Quetta City,District Quetta,Baluchistan
66.9935,24.9366,Habib Bakers,,Orangi Town,Karachi City,,Sindh
66.9936,24.925,Kamran General Store,,Orangi Town,Karachi City,,Sindh
66.9937,24.94,Orangi Jewellers Market,,Orangi Town,Karachi City,,Sindh
66.9938,24.8439,Merchant Navy Club,,,Karachi City,,Sindh
66.9938,24.9205,The Educators Metrowill Orangi Town,,Orangi Town,Karachi City,,Sindh
66.9938,30.1751,Helper EYE hospital,,,Quetta City,District Quetta,Baluchistan
66.9938,30.1778,Sada Bahar BUS Terminal,,,Quetta City,District Quetta,Baluchistan
66.9939,24.8449,PIC Towers,,,Karachi City,,Sindh
66.9939,24.9473,Nishan-e-Haider Chowk 11.1/2 Orangi,,Orangi Town,Karachi City,,Sindh
66.994,30.2115,grave yard,,,Quetta City,District Quetta,Baluchistan
66.9941,30.1576,Grave yard lore karez,,,Quetta City,District Quetta,Baluchistan
66.9942,30.214,Balochistan Board of Intermediate  simongli road,,,Quetta City,District Quetta,Baluchistan
66.9943,24.9379,Baba Salahuddin Park,,Orangi Town,Karachi City,,Sindh
66.9944,24.8138,"National Institute of Oceanography, Pakistan",,Kiamari,Karachi City,,Sindh
66.9944,24.9418,Jamia Masjid Aqsa Sec 11-E,,Orangi Town,Karachi City,,Sindh
66.9944,25.036,Northern Bypass H'way,,,Karachi City,,Sindh
66.9945,24.8138,"National Institute of Oceanography, Pakistan",,Kiamari,Karachi City,,Sindh
66.9945,24.9114,AR Textile,,SITE Area,Karachi City,,Sindh
66.9945,24.947,Jamia Masjid Khalil,,Orangi Town,Karachi City,,Sindh
66.994541,30.196623,Wahdat Colony,,,Quetta City,District Quetta,Baluchistan
66.9946,24.8206,Massan Chowk,,Kiamari,Karachi City,,Sindh
66.9946,24.8209,Rehman Plaza,,Kiamari,Karachi City,,Sindh
66.9946,24.8228,Al-Khair Hospital,,Kiamari,Karachi City,,Sindh
66.9946,24.8229,Al-Khair Hospital,,Kiamari,Karachi City,,Sindh
66.9947,24.8219,Masjid Hazrat Imam Ahmad Bin Hamble,,Kiamari,Karachi City,,Sindh
66.9947,24.9274,Rajputana Animal Hospital,,Orangi Town,Karachi City,,Sindh
66.9948,24.8208,Zam Zam Public School,,Kiamari,Karachi City,,Sindh
66.9948,24.822,Masjid Immam Ahmed Bin Hambal,,Kiamari,Karachi City,,Sindh
66.9948,24.9346,Habib Manzil,,Orangi Town,Karachi City,,Sindh
66.9949,24.9151,Echo Group of Companies,,SITE Area,Karachi City,,Sindh
66.9949,24.9284,Masjid Gulzar-e-Madina Bijli Nagar,,Orangi Town,Karachi City,,Sindh
66.995,24.8187,Mujahid Masjid,Khayaban-e-Firdusi Road,Kiamari,Karachi City,,Sindh
66.995,24.939,Bismillah Pakwan House,,Orangi Town,Karachi City,,Sindh
66.995,24.9458,Jamia Masjid Farooq-e-Azam,,Orangi Town,Karachi City,,Sindh
66.995,30.0985,Maqbra Qabrustan,,,Quetta City,District Quetta,Baluchistan
66.995,30.1792,Karachi BUS Terminal,,,Quetta City,District Quetta,Baluchistan
66.9951,24.93,Talha General Store Bijli Nagar,,Orangi Town,Karachi City,,Sindh
66.9952,24.9075,Jamia Binoriya,,SITE Area,Karachi City,,Sindh
66.9952,30.1823,Aiwan-e-Kalat,,,Quetta City,District Quetta,Baluchistan
66.9953,24.9345,Jamia Masjid Noori,,Orangi Town,Karachi City,,Sindh
66.9954,24.8436,Beach Luxury Hotel,,,Karachi City,,Sindh
66.9955,24.9327,Zam Zam khawajah Gharib Nawaz Hotel,,Orangi Town,Karachi City,,Sindh
66.9956,24.9059,Banoriya Wailfair Trus,,SITE Area,Karachi City,,Sindh
66.9956,30.1634,Quetta University,,,Quetta City,District Quetta,Baluchistan
66.9957,24.8249,Husaini Masjid,,Kiamari,Karachi City,,Sindh
66.9957,24.844,Beach Luxury Hotel,,,Karachi City,Karachi City,Sindh
66.9959,30.2127,tamur sadar thana police satation,,,Quetta City,District Quetta,Baluchistan
66.996,24.8141,Cheeku Maatre & Adnan Gilgiti,,Kiamari,Karachi City,,Sindh
66.996,24.8142,Cheeku Maatre & Adnan Gilgiti,,Kiamari,Karachi City,,Sindh
66.996,24.8245,Padar Ground,,Kiamari,Karachi City,,Sindh
66.996,24.9061,Binoria Resturant,,SITE Area,Karachi City,,Sindh
66.996,24.9195,Masjid Umar Farooq,,Orangi Town,Karachi City,,Sindh
66.996,30.204,Ayub stadium.,,,Quetta City,District Quetta,Baluchistan
66.9961,24.8241,KMC School,,Kiamari,Karachi City,,Sindh
66.9961,24.8245,Padar Ground,,Kiamari,Karachi City,,Sindh
66.9962,24.8241,KMC School,,Kiamari,Karachi City,,Sindh
66.9963,24.8228,Subhanullah Masjid,,Kiamari,Karachi City,,Sindh
66.9963,24.9411,ZMC Park,,Orangi Town,Karachi City,,Sindh
66.9964,30.1892,Girls Railway High School,,,Quetta City,District Quetta,Baluchistan
66.9965,30.1489,Farooqia masjid,,,Quetta City,District Quetta,Baluchistan
66.9965,30.2023,hockey stadium,,,Quetta City,District Quetta,Baluchistan
66.9966,24.845,"Bahria Complex I,",,,Karachi City,,Sindh
66.9966,30.1266,Muhammad Shahi town,,,Quetta City,District Quetta,Baluchistan
66.9967,24.9066,Site Police Station,,SITE Area,Karachi City,,Sindh
66.9968,24.9066,Site Police Station,,SITE Area,Karachi City,,Sindh
66.9968,30.1173,Tameer E Nu College,,,Quetta City,District Quetta,Baluchistan
66.997,24.8246,ZAROBI Masjid.Keamari,,Kiamari,Karachi City,,Sindh
66.9971,24.9335,PSO Badar Chowk,,Orangi Town,Karachi City,,Sindh
66.9972,24.9442,Subhan Qureshi Milk Shop,,Orangi Town,Karachi City,,Sindh
66.9973,30.1795,Sariab Bridge,,,Quetta City,District Quetta,Baluchistan
66.9974,24.849,Merewether Tower,,,Karachi City,,Sindh
66.9974,30.2115,central jail,,,Quetta City,District Quetta,Baluchistan
66.9975,24.816,Jamiya Qurtoba masjid,,Kiamari,Karachi City,,Sindh
66.9976,24.8184,Little Lords High School,Khayaban-e-Firdusi Road,Kiamari,Karachi City,,Sindh
66.9977,24.8212,Makkah Masjid,Umar Khan Road,Kiamari,Karachi City,,Sindh
66.9977,24.9189,Lee Rosee Secondary Public School,,Orangi Town,Karachi City,,Sindh
66.9977,24.945,Saeedah Safora Memorial Hospital,,Orangi Town,Karachi City,,Sindh
66.9979,24.8213,Decent Public School,,Kiamari,Karachi City,,Sindh
66.9979,24.9334,"Mominabad Police Station, Orangi Town, Karachi.",,Orangi Town,Karachi City,,Sindh
66.9979,30.1199,Eastern Bypass,,,Quetta City,,Baluchistan
66.9981,24.8417,Karachi Boat Club,,,Karachi City,,Sindh
